SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_educational_institution_address,SA32023_V1_00_NAME_educational_institution_address,SA32023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
61570,Netherby,Netherby,61550,Hampstead,Hampstead,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,33
61570,Netherby,Netherby,61570,Netherby,Netherby,24,-999,30,-999,42,-999,-999,-999,-999,-999,99,33,-999,51,9,30,-999,-999,-999,-999,-999,123
61580,Timaru District North,Timaru District North,60850,Ilam,Ilam,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61580,Timaru District North,Timaru District North,60870,Merivale,Merivale,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6
61580,Timaru District North,Timaru District North,60900,Christchurch Centre,Christchurch Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
62430,St Clair,St Clair,62390,St Kilda,St Kilda,-999,-999,60,27,57,-999,-999,-999,-999,-999,141,-999,-999,51,21,33,-999,-999,-999,-999,6,111
61580,Timaru District North,Timaru District North,61510,Ashburton District East,Ashburton District East,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,18,-999,-999,6,-999,-999,15,-999,-999,-999,-999,24
61580,Timaru District North,Timaru District North,61580,Timaru District North,Timaru District North,102,12,270,57,180,234,9,-999,-999,-999,867,99,18,267,69,168,222,-999,-999,-999,6,852
61580,Timaru District North,Timaru District North,61600,Temuka,Temuka,-999,-999,24,-999,-999,24,-999,-999,-999,-999,54,-999,-999,24,-999,-999,39,-999,-999,-999,-999,66
61580,Timaru District North,Timaru District North,61650,Highfield,Highfield,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,12,-999,6,6,-999,-999,-999,-999,33
61580,Timaru District North,Timaru District North,61670,Timaru Centre,Timaru Centre,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
61580,Timaru District North,Timaru District North,61680,Fraser Park,Fraser Park,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21
61580,Timaru District North,Timaru District North,61710,Parkside,Parkside,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61590,Timaru District South,Timaru District South,60850,Ilam,Ilam,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
61590,Timaru District South,Timaru District South,60900,Christchurch Centre,Christchurch Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
61590,Timaru District South,Timaru District South,61580,Timaru District North,Timaru District North,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,27
61590,Timaru District South,Timaru District South,61590,Timaru District South,Timaru District South,84,-999,156,24,36,198,-999,-999,-999,-999,504,117,-999,168,15,33,144,-999,-999,-999,-999,486
61590,Timaru District South,Timaru District South,61600,Temuka,Temuka,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,-999,-999,21,-999,-999,6,-999,-999,-999,-999,30
61590,Timaru District South,Timaru District South,61620,Gleniti,Gleniti,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,48
61590,Timaru District South,Timaru District South,61630,Marchwiel,Marchwiel,-999,-999,36,-999,-999,78,-999,-999,-999,-999,114,-999,-999,57,-999,-999,51,-999,-999,-999,-999,114
61590,Timaru District South,Timaru District South,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
61590,Timaru District South,Timaru District South,61650,Highfield,Highfield,-999,6,30,-999,-999,30,-999,-999,-999,-999,69,-999,9,60,-999,-999,39,-999,-999,-999,-999,111
61590,Timaru District South,Timaru District South,61660,Glenwood,Glenwood,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
61590,Timaru District South,Timaru District South,61670,Timaru Centre,Timaru Centre,-999,18,36,-999,15,6,-999,-999,-999,-999,78,-999,15,27,-999,-999,-999,-999,-999,-999,-999,45
61590,Timaru District South,Timaru District South,61680,Fraser Park,Fraser Park,-999,6,33,-999,-999,51,-999,-999,-999,-999,102,-999,15,42,-999,-999,60,-999,-999,-999,-999,129
61590,Timaru District South,Timaru District South,61690,Seaview,Seaview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
61590,Timaru District South,Timaru District South,61700,Watlington,Watlington,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
61590,Timaru District South,Timaru District South,61710,Parkside,Parkside,-999,18,30,-999,-999,114,-999,-999,-999,-999,162,-999,9,51,-999,-999,78,-999,-999,-999,-999,144
61590,Timaru District South,Timaru District South,61730,Mackenzie District,Mackenzie District,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15
61590,Timaru District South,Timaru District South,61750,Waimate District Rural,Waimate District Rural,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,18,-999,-999,-999,-999,24
61590,Timaru District South,Timaru District South,62210,North Dunedin,North Dunedin,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61600,Temuka,Temuka,60900,Christchurch Centre,Christchurch Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61600,Temuka,Temuka,61580,Timaru District North,Timaru District North,-999,-999,27,-999,-999,60,-999,-999,-999,-999,90,-999,-999,24,-999,-999,36,-999,-999,-999,-999,63
61600,Temuka,Temuka,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,-999,-999,21,-999,-999,18,-999,-999,-999,-999,39
61600,Temuka,Temuka,61600,Temuka,Temuka,81,9,252,63,138,90,-999,-999,-999,18,648,105,6,327,78,123,69,-999,-999,-999,-999,711
61600,Temuka,Temuka,61630,Marchwiel,Marchwiel,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
61600,Temuka,Temuka,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
61600,Temuka,Temuka,61650,Highfield,Highfield,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,9,-999,-999,18,-999,-999,-999,-999,33
61600,Temuka,Temuka,61670,Timaru Centre,Timaru Centre,-999,21,12,-999,-999,-999,-999,-999,-999,-999,39,-999,18,12,-999,-999,-999,-999,-999,-999,-999,36
61600,Temuka,Temuka,61680,Fraser Park,Fraser Park,-999,-999,9,-999,-999,-999,6,-999,-999,-999,21,-999,6,12,-999,-999,6,15,-999,-999,-999,45
61600,Temuka,Temuka,61700,Watlington,Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61600,Temuka,Temuka,61710,Parkside,Parkside,-999,-999,6,-999,-999,39,-999,-999,-999,-999,54,-999,-999,-999,-999,-999,54,9,-999,-999,-999,72
61610,Washdyke,Washdyke,61610,Washdyke,Washdyke,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
61610,Washdyke,Washdyke,61620,Gleniti,Gleniti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
61610,Washdyke,Washdyke,61630,Marchwiel,Marchwiel,-999,-999,42,-999,9,6,-999,-999,-999,-999,66,-999,-999,42,-999,6,15,-999,-999,-999,-999,66
61610,Washdyke,Washdyke,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
61610,Washdyke,Washdyke,61650,Highfield,Highfield,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61610,Washdyke,Washdyke,61670,Timaru Centre,Timaru Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
61610,Washdyke,Washdyke,61680,Fraser Park,Fraser Park,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
61610,Washdyke,Washdyke,61700,Watlington,Watlington,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61610,Washdyke,Washdyke,61710,Parkside,Parkside,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,9,-999,-999,-999,-999,18
61620,Gleniti,Gleniti,51570,Onehunga,Onehunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
61620,Gleniti,Gleniti,60850,Ilam,Ilam,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
61620,Gleniti,Gleniti,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
61620,Gleniti,Gleniti,61620,Gleniti,Gleniti,42,-999,78,18,75,-999,-999,-999,-999,9,225,60,-999,84,39,99,-999,-999,-999,-999,-999,291
61620,Gleniti,Gleniti,61630,Marchwiel,Marchwiel,-999,-999,39,9,18,-999,-999,-999,-999,-999,72,-999,-999,60,12,15,-999,-999,-999,-999,-999,96
61620,Gleniti,Gleniti,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21
61620,Gleniti,Gleniti,61650,Highfield,Highfield,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,57,-999,-999,48,-999,-999,9,-999,-999,-999,-999,60
61620,Gleniti,Gleniti,61660,Glenwood,Glenwood,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
61620,Gleniti,Gleniti,61670,Timaru Centre,Timaru Centre,-999,18,21,-999,-999,12,-999,-999,-999,-999,57,-999,12,24,-999,-999,-999,-999,-999,-999,-999,39
61620,Gleniti,Gleniti,61680,Fraser Park,Fraser Park,-999,-999,30,30,-999,-999,-999,-999,-999,-999,72,-999,-999,51,36,-999,-999,-999,-999,-999,-999,93
61620,Gleniti,Gleniti,61690,Seaview,Seaview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61620,Gleniti,Gleniti,61700,Watlington,Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18
61620,Gleniti,Gleniti,61710,Parkside,Parkside,-999,9,33,6,-999,24,9,-999,-999,-999,87,-999,9,21,-999,-999,30,9,-999,-999,-999,81
61630,Marchwiel,Marchwiel,60900,Christchurch Centre,Christchurch Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
61630,Marchwiel,Marchwiel,61620,Gleniti,Gleniti,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61630,Marchwiel,Marchwiel,61630,Marchwiel,Marchwiel,45,-999,66,15,150,-999,-999,-999,-999,-999,282,63,-999,102,21,150,-999,-999,-999,-999,6,348
61630,Marchwiel,Marchwiel,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,33,-999,6,-999,-999,-999,-999,-999,45
61630,Marchwiel,Marchwiel,61650,Highfield,Highfield,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24
61630,Marchwiel,Marchwiel,61660,Glenwood,Glenwood,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61630,Marchwiel,Marchwiel,61670,Timaru Centre,Timaru Centre,-999,15,15,-999,-999,-999,-999,-999,-999,-999,42,-999,18,27,-999,-999,-999,-999,-999,-999,-999,51
61630,Marchwiel,Marchwiel,61680,Fraser Park,Fraser Park,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,54
61630,Marchwiel,Marchwiel,61700,Watlington,Watlington,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61630,Marchwiel,Marchwiel,61710,Parkside,Parkside,-999,-999,15,-999,-999,-999,9,-999,-999,-999,36,-999,-999,15,-999,-999,12,-999,-999,-999,-999,36
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61620,Gleniti,Gleniti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61630,Marchwiel,Marchwiel,-999,-999,36,-999,18,-999,-999,-999,-999,-999,63,-999,-999,45,-999,9,-999,-999,-999,-999,-999,63
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,24,-999,18,-999,57,-999,-999,-999,-999,-999,102,36,-999,21,-999,51,-999,-999,-999,-999,-999,108
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61650,Highfield,Highfield,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61660,Glenwood,Glenwood,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61670,Timaru Centre,Timaru Centre,-999,9,12,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61680,Fraser Park,Fraser Park,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,18
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61700,Watlington,Watlington,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,61710,Parkside,Parkside,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33,-999,6,18,-999,6,-999,-999,-999,-999,-999,33
61650,Highfield,Highfield,55820,Thorndon,Thorndon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
61650,Highfield,Highfield,60850,Ilam,Ilam,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
61650,Highfield,Highfield,60900,Christchurch Centre,Christchurch Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61650,Highfield,Highfield,61590,Timaru District South,Timaru District South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61650,Highfield,Highfield,61620,Gleniti,Gleniti,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,45
61650,Highfield,Highfield,61630,Marchwiel,Marchwiel,-999,-999,39,9,30,-999,-999,-999,-999,-999,81,-999,-999,39,9,18,-999,-999,-999,-999,-999,72
61650,Highfield,Highfield,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,21,-999,18,-999,-999,-999,-999,-999,45,-999,-999,30,9,24,-999,-999,-999,-999,-999,66
61650,Highfield,Highfield,61650,Highfield,Highfield,63,-999,33,-999,81,-999,-999,-999,-999,-999,189,54,-999,42,-999,87,-999,-999,-999,-999,-999,195
61650,Highfield,Highfield,61660,Glenwood,Glenwood,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
61650,Highfield,Highfield,61670,Timaru Centre,Timaru Centre,-999,15,15,-999,-999,-999,-999,-999,-999,-999,33,-999,12,24,-999,-999,-999,-999,-999,-999,-999,42
61650,Highfield,Highfield,61680,Fraser Park,Fraser Park,-999,6,30,36,12,-999,-999,-999,-999,-999,90,-999,-999,30,9,21,-999,-999,-999,-999,-999,69
61650,Highfield,Highfield,61700,Watlington,Watlington,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61650,Highfield,Highfield,61710,Parkside,Parkside,-999,12,30,12,-999,6,9,-999,-999,-999,75,-999,-999,39,-999,6,15,6,-999,-999,-999,75
61650,Highfield,Highfield,62210,North Dunedin,North Dunedin,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61660,Glenwood,Glenwood,61620,Gleniti,Gleniti,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27
61660,Glenwood,Glenwood,61630,Marchwiel,Marchwiel,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,48,-999,-999,42,-999,6,-999,-999,-999,-999,-999,57
61660,Glenwood,Glenwood,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61660,Glenwood,Glenwood,61650,Highfield,Highfield,-999,-999,24,-999,36,-999,-999,-999,-999,-999,63,-999,-999,39,6,42,-999,-999,-999,-999,-999,93
61660,Glenwood,Glenwood,61660,Glenwood,Glenwood,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,33,-999,6,-999,-999,-999,-999,-999,-999,-999,42
61660,Glenwood,Glenwood,61670,Timaru Centre,Timaru Centre,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27
61660,Glenwood,Glenwood,61680,Fraser Park,Fraser Park,-999,-999,15,15,-999,-999,-999,-999,-999,-999,33,-999,-999,15,12,6,-999,-999,-999,-999,-999,45
61660,Glenwood,Glenwood,61700,Watlington,Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61660,Glenwood,Glenwood,61710,Parkside,Parkside,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,15,9,-999,6,-999,-999,-999,-999,36
61670,Timaru Centre,Timaru Centre,61590,Timaru District South,Timaru District South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
61670,Timaru Centre,Timaru Centre,61630,Marchwiel,Marchwiel,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,27
61670,Timaru Centre,Timaru Centre,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
61670,Timaru Centre,Timaru Centre,61650,Highfield,Highfield,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
61670,Timaru Centre,Timaru Centre,61670,Timaru Centre,Timaru Centre,24,9,36,6,24,-999,-999,-999,-999,-999,108,42,9,78,-999,24,-999,-999,-999,-999,-999,159
61670,Timaru Centre,Timaru Centre,61680,Fraser Park,Fraser Park,-999,-999,24,-999,6,-999,-999,-999,-999,-999,36,-999,-999,24,-999,9,-999,-999,-999,-999,-999,39
61670,Timaru Centre,Timaru Centre,61700,Watlington,Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
61670,Timaru Centre,Timaru Centre,61710,Parkside,Parkside,-999,-999,15,-999,21,-999,-999,-999,-999,-999,42,-999,-999,15,-999,18,-999,-999,-999,-999,-999,36
61680,Fraser Park,Fraser Park,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61680,Fraser Park,Fraser Park,61620,Gleniti,Gleniti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
61680,Fraser Park,Fraser Park,61630,Marchwiel,Marchwiel,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,24,-999,-999,-999,9,-999,-999,-999,45
61680,Fraser Park,Fraser Park,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,15,-999,12,-999,-999,-999,-999,-999,33
61680,Fraser Park,Fraser Park,61650,Highfield,Highfield,-999,-999,27,-999,9,-999,-999,-999,-999,-999,36,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27
61680,Fraser Park,Fraser Park,61670,Timaru Centre,Timaru Centre,-999,12,24,-999,6,-999,-999,-999,-999,-999,45,-999,12,33,-999,-999,-999,-999,-999,-999,-999,48
61680,Fraser Park,Fraser Park,61680,Fraser Park,Fraser Park,51,-999,24,12,90,-999,-999,-999,-999,-999,186,63,9,42,9,99,-999,-999,-999,-999,-999,225
61680,Fraser Park,Fraser Park,61690,Seaview,Seaview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
61680,Fraser Park,Fraser Park,61700,Watlington,Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
61680,Fraser Park,Fraser Park,61710,Parkside,Parkside,-999,6,30,-999,30,-999,-999,-999,-999,-999,69,-999,-999,33,-999,18,-999,-999,-999,-999,-999,57
61690,Seaview,Seaview,61630,Marchwiel,Marchwiel,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,42
61690,Seaview,Seaview,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,27,-999,18,-999,-999,-999,-999,-999,57,-999,-999,51,-999,12,-999,-999,-999,-999,-999,69
61690,Seaview,Seaview,61650,Highfield,Highfield,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
61690,Seaview,Seaview,61670,Timaru Centre,Timaru Centre,-999,12,18,-999,15,-999,-999,-999,-999,-999,48,-999,6,30,-999,15,-999,-999,-999,-999,-999,54
61690,Seaview,Seaview,61680,Fraser Park,Fraser Park,-999,-999,24,6,18,-999,-999,-999,-999,-999,57,-999,-999,12,9,18,-999,-999,-999,-999,-999,42
61690,Seaview,Seaview,61690,Seaview,Seaview,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
61690,Seaview,Seaview,61700,Watlington,Watlington,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
61690,Seaview,Seaview,61710,Parkside,Parkside,-999,-999,15,-999,27,-999,-999,-999,-999,-999,48,-999,-999,15,-999,15,-999,-999,-999,-999,-999,36
61700,Watlington,Watlington,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61700,Watlington,Watlington,61600,Temuka,Temuka,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
61700,Watlington,Watlington,61620,Gleniti,Gleniti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
61700,Watlington,Watlington,61630,Marchwiel,Marchwiel,-999,-999,18,-999,-999,-999,6,-999,-999,-999,27,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33
61700,Watlington,Watlington,61640,Waimataitai-Maori Hill,Waimataitai-Maori Hill,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27
61700,Watlington,Watlington,61650,Highfield,Highfield,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
61700,Watlington,Watlington,61670,Timaru Centre,Timaru Centre,-999,9,36,-999,15,-999,-999,-999,-999,-999,69,-999,9,33,-999,-999,-999,-999,-999,-999,-999,48
61700,Watlington,Watlington,61680,Fraser Park,Fraser Park,-999,-999,66,-999,45,-999,-999,-999,-999,-999,120,-999,-999,72,6,45,-999,-999,-999,-999,-999,126
61700,Watlington,Watlington,61700,Watlington,Watlington,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,51,-999,18,-999,6,-999,-999,-999,-999,-999,81
61700,Watlington,Watlington,61710,Parkside,Parkside,-999,-999,18,-999,33,-999,-999,-999,-999,-999,57,-999,-999,21,-999,18,-999,-999,-999,-999,-999,42
61710,Parkside,Parkside,61590,Timaru District South,Timaru District South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
