sa2_code,sa2_name,dhb,pop_cnt,dose1_cnt,dose2_cnt,dose1_uptake,dose2_uptake
100100,North Cape,Northland,820,704,629, 859 , 767 
100200,Rangaunu Harbour,Northland,986,770,625, 781 , 634 
100400,Karikari Peninsula,Northland,511,371,281, 726 , 550 
100500,Tangonge,Northland,538,427,371, 794 , 690 
100600,Ahipara,Northland,576,442,367, 767 , 637 
100700,Kaitaia East,Northland,1296,972,687, 750 , 530 
100800,Kaitaia West,Northland,1834,1394,1010, 760 , 551 
100900,Rangitihi,Northland,375,275,209, 733 , 557 
101000,Oruru-Parapara,Northland,309,229,166, 741 , 537 
101100,Taumarumaru,Northland,558,443,357, 794 , 640 
101200,Herekino-Takahue,Northland,398,285,214, 716 , 538 
101300,Peria,Northland,340,240,176, 706 , 518 
101400,Taemaro-Oruaiti,Northland,294,198,156, 673 , 531 
101500,Whakapaku,Northland,263,179,146, 681 , 555 
101600,Hokianga North,Northland,621,489,426, 787 , 686 
101700,Kohukohu-Broadwood,Northland,360,264,220, 733 , 611 
101800,Whakarara,Northland,518,428,361, 826 , 697 
101900,Kaeo,Northland,428,291,247, 680 , 577 
102000,Omahuta Forest-Horeke,Northland,611,381,298, 624 , 488 
102100,Hokianga South,Northland,672,447,356, 665 , 530 
102200,Lake Manuwai-Kapiro,Northland,243,173,134, 712 , 551 
102300,Okaihau,Northland,289,224,177, 775 , 612 
102400,Rangitane-Purerua,Northland,321,250,203, 779 , 632 
102500,Waipapa,Northland,114,83,61, 728 , 535 
102600,Puketotara,Northland,217,177,152, 816 , 700 
102700,Waima Forest,Northland,759,505,373, 665 , 491 
102800,Riverview,Northland,217,186,157, 857 , 724 
102900,Waipoua Forest,Northland,612,418,341, 683 , 557 
103000,Kerikeri Central,Northland,441,341,262, 773 , 594 
103100,Kerikeri South,Northland,224,182,146, 813 , 652 
103200,Ohaeawai-Waimate North,Northland,408,324,275, 794 , 674 
103300,Puketona-Waitangi,Northland,272,220,200, 809 , 735 
103400,Ngapuhi,Northland,928,647,510, 697 , 550 
103500,Kaikohe,Northland,2712,1859,1466, 685 , 541 
103600,Pakaraka,Northland,140,108,84, 771 , 600 
103700,Haruru,Northland,209,165,140, 789 , 670 
103800,Russell,Northland,132,119,111, 902 , 841 
103900,Paihia,Northland,470,346,279, 736 , 594 
104000,Mataraua Forest,Northland,331,235,172, 710 , 520 
104100,Matawaia-Taumarere,Northland,776,536,421, 691 , 543 
104200,Russell Peninsula,Northland,70,47,42, 671 , 600 
104300,Opua (Far North District),Northland,179,131,105, 732 , 587 
104400,Russell Forest-Rawhiti,Northland,378,282,250, 746 , 661 
104500,Moerewa,Northland,1169,880,735, 753 , 629 
104600,Kawakawa,Northland,807,617,499, 765 , 618 
104700,Maromaku,Northland,240,169,132, 704 , 550 
104800,Mangakahia-Hukerenui,Northland,574,445,352, 775 , 613 
104900,Whangaruru,Northland,631,508,404, 805 , 640 
105100,Matarau,Northland,355,276,227, 777 , 639 
105200,Hikurangi,Northland,455,337,277, 741 , 609 
105300,Kauri,Northland,224,186,158, 830 , 705 
105400,Maungatapere,Northland,416,343,299, 825 , 719 
105500,Kamo West,Northland,384,322,269, 839 , 701 
105600,Matapouri-Tutukaka,Northland,214,169,143, 790 , 668 
105700,Kiripaka,Northland,184,136,113, 739 , 614 
105800,Kamo East,Northland,885,669,536, 756 , 606 
105900,Granfield Reserve,Northland,451,382,314, 847 , 696 
106000,Kamo Central,Northland,395,327,264, 828 , 668 
106100,Whau Valley,Northland,590,483,405, 819 , 686 
106200,Tikipunga North,Northland,967,762,588, 788 , 608 
106300,Pukenui,Northland,172,143,121, 831 , 703 
106400,Otangarei,Northland,1262,861,619, 682 , 490 
106500,Tikipunga South,Northland,1161,934,766, 804 , 660 
106600,Kensington (Whangarei District),Northland,695,536,431, 771 , 620 
106700,Abbey Caves-Glenbervie,Northland,142,110,96, 775 , 676 
106800,Mairtown,Northland,520,419,351, 806 , 675 
106900,Maunu-Horahora,Northland,518,424,350, 819 , 676 
107000,Woodhill-Vinetown,Northland,720,535,438, 743 , 608 
107100,Whangarei Central,Northland,255,198,160, 776 , 627 
107200,Riverside,Northland,407,304,248, 747 , 609 
107300,Raumanga,Northland,1413,997,713, 706 , 505 
107400,Tarewa,Northland,848,597,451, 704 , 532 
107500,Morningside (Whangarei District),Northland,761,591,462, 777 , 607 
107600,Ngunguru,Northland,152,128,111, 842 , 730 
107700,Otaika-Portland,Northland,284,210,172, 739 , 606 
107800,Oakleigh-Mangapai,Northland,230,176,156, 765 , 678 
108000,Pataua,Northland,173,126,101, 728 , 584 
108100,Onerahi Park,Northland,246,202,170, 821 , 691 
108200,Sherwood Rise,Northland,612,486,400, 794 , 654 
108300,Onerahi,Northland,574,426,312, 742 , 544 
108500,Parua Bay,Northland,260,220,187, 846 , 719 
108600,Bream Bay,Northland,346,267,220, 772 , 636 
108700,Marsden Bay,Northland,293,249,211, 850 , 720 
108800,Ruakaka,Northland,582,470,369, 808 , 634 
108900,Bream Head,Northland,94,77,65, 819 , 691 
109000,Waipu,Northland,275,211,189, 767 , 687 
109100,Kaipara Coastal,Northland,827,583,464, 705 , 561 
109200,Maungaru,Northland,251,202,168, 805 , 669 
109300,Dargaville,Northland,1307,921,716, 705 , 548 
109400,Ruawai-Matakohe,Northland,457,353,293, 772 , 641 
109500,Otamatea (Kaipara District),Northland,163,104,84, 638 , 515 
109600,Maungaturoto,Northland,178,134,106, 753 , 596 
109700,Kaiwaka,Northland,426,295,227, 692 , 533 
109800,Mangawhai Rural,Northland,162,121,95, 747 , 586 
109900,Mangawhai Heads,Northland,162,140,112, 864 , 691 
110100,Mangawhai,Northland,70,53,48, 757 , 686 
110200,Okahukura Peninsula,Waitemata,176,141,107, 801 , 608 
110400,Cape Rodney,Waitemata,357,301,271, 843 , 759 
110500,Wellsford,Waitemata,287,206,172, 718 , 599 
110700,South Head,Waitemata,350,284,247, 811 , 706 
110800,Kaipara Hills,Waitemata,251,202,159, 805 , 633 
110900,Dome Valley-Matakana,Waitemata,79,64,56, 810 , 709 
111100,Warkworth West,Waitemata,147,115,96, 782 , 653 
111200,Puhoi Valley,Waitemata,187,157,131, 840 , 701 
111300,Warkworth East,Waitemata,188,156,129, 830 , 686 
111500,Tawharanui Peninsula,Waitemata,77,62,61, 805 , 792 
111600,Te Kuru,Waitemata,144,129,110, 896 , 764 
111700,Snells Beach,Waitemata,230,195,162, 848 , 704 
111800,Barrier Islands,Auckland,154,119,110, 773 , 714 
111900,Algies Bay-Scotts Landing,Waitemata,41,Masked,36, >950 , 878 
112100,Wainui-Waiwera,Waitemata,93,83,78, 892 , 839 
112200,Parakai,Waitemata,184,154,122, 837 , 663 
112300,Helensville Rural,Waitemata,95,86,76, 905 , 800 
112400,Helensville,Waitemata,383,323,262, 843 , 684 
112500,Waitoki,Waitemata,60,50,46, 833 , 767 
112600,Waikoukou Valley,Waitemata,84,79,73, 940 , 869 
112700,Orewa North,Waitemata,160,147,136, 919 , 850 
112800,Hatfields Beach,Waitemata,100,91,87, 910 , 870 
112900,Orewa South,Waitemata,129,119,105, 922 , 814 
113000,Orewa Central,Waitemata,150,137,122, 913 , 813 
113100,Millwater North,Waitemata,75,Masked,69, >950 , 920 
113200,Waipatukahu,Waitemata,155,137,125, 884 , 806 
113300,Millwater South,Waitemata,127,109,94, 858 , 740 
113400,Dairy Flat North,Waitemata,131,103,76, 786 , 580 
113500,Dairy Flat West,Waitemata,54,45,42, 833 , 778 
113600,Kingsway,Waitemata,79,75,62, 949 , 785 
113800,Silverdale Central (Auckland),Waitemata,48,36,34, 750 , 708 
113900,Red Beach West,Waitemata,101,86,73, 851 , 723 
114000,Red Beach East,Waitemata,187,170,156, 909 , 834 
114100,Silverdale South (Auckland),Waitemata,104,81,71, 779 , 683 
114200,Waimauku,Waitemata,83,Masked,72, >950 , 867 
114400,Vipond,Waitemata,178,158,139, 888 , 781 
114500,Muriwai,Waitemata,79,Masked,72, >950 , 911 
114600,Stanmore Bay West,Waitemata,185,166,146, 897 , 789 
114700,Kumeu Rural West,Waitemata,107,97,87, 907 , 813 
114800,Okura Bush,Waitemata,61,51,41, 836 , 672 
114900,Whangaparoa Central,Waitemata,249,213,194, 855 , 779 
115000,Kumeu-Huapai,Waitemata,231,Masked,195, >950 , 844 
115100,Stanmore Bay East,Waitemata,214,190,163, 888 , 762 
115200,Manly West,Waitemata,155,131,103, 845 , 665 
115300,Muriwai Valley-Bethells Beach,Waitemata,67,59,49, 881 , 731 
115400,Tindalls-Matakatia,Waitemata,91,Masked,81, >950 , 890 
115500,Coatesville,Waitemata,70,58,52, 829 , 743 
115600,Dairy Flat South,Waitemata,62,50,45, 806 , 726 
115700,Gulf Harbour North,Waitemata,115,Masked,101, >950 , 878 
115800,Manly East,Waitemata,198,171,152, 864 , 768 
115900,Riverhead,Waitemata,166,135,115, 813 , 693 
116000,Army Bay,Waitemata,64,Masked,52, >950 , 813 
116100,Kumeu Rural East,Waitemata,173,143,124, 827 , 717 
116200,Gulf Harbour South,Waitemata,57,44,42, 772 , 737 
116400,Taupaki,Waitemata,88,Masked,75, >950 , 852 
116600,Paremoremo East,Waitemata,124,111,101, 895 , 815 
116700,Albany Heights,Waitemata,101,91,81, 901 , 802 
116800,Awaruku,Waitemata,124,112,103, 903 , 831 
116900,Fairview Heights,Waitemata,73,64,56, 877 , 767 
117000,Whenuapai,Waitemata,417,373,320, 894 , 767 
117100,Waitakere Ranges North,Waitemata,81,76,68, 938 , 840 
117200,Torbay,Waitemata,127,118,104, 929 , 819 
117300,Albany Central,Waitemata,107,88,75, 822 , 701 
117400,Albany West,Waitemata,61,Masked,54, >950 , 885 
117500,Glamorgan,Waitemata,137,121,115, 883 , 839 
117600,Oteha East,Waitemata,71,66,58, 930 , 817 
117700,Northcross,Waitemata,98,Masked,85, >950 , 867 
117900,Waiake,Waitemata,123,106,91, 862 , 740 
118000,Waitakere,Waitemata,173,145,124, 838 , 717 
118100,Albany South,Waitemata,95,85,76, 895 , 800 
118200,Browns Bay South West,Waitemata,130,117,100, 900 , 769 
118300,Browns Bay Central,Waitemata,95,Masked,88, >950 , 926 
118400,Schnapper Rock,Waitemata,88,80,71, 909 , 807 
118500,Pinehill ,Waitemata,71,61,54, 859 , 761 
118600,North Harbour,Waitemata,66,49,42, 742 , 636 
118700,Browns Bay South East,Waitemata,79,72,68, 911 , 861 
118900,Greenhithe West,Waitemata,113,100,88, 885 , 779 
119000,Rothesay Bay,Waitemata,54,Masked,47, >950 , 870 
119100,Greenhithe East,Waitemata,94,84,80, 894 , 851 
119200,Hobsonville,Waitemata,59,Masked,55, >950 , 932 
119400,Greenhithe South,Waitemata,69,Masked,Masked, >950 , >950 
119500,Murrays Bay West,Waitemata,73,Masked,67, >950 , 918 
119600,Westgate South,Waitemata,247,199,173, 806 , 700 
119800,West Harbour West,Waitemata,558,435,342, 780 , 613 
119900,Unsworth Heights West,Waitemata,56,Masked,51, >950 , 911 
120000,Murrays Bay East,Waitemata,62,Masked,53, >950 , 855 
120100,Birdwood West,Waitemata,97,81,68, 835 , 701 
120200,Hobsonville Point,Waitemata,236,223,212, 945 , 898 
120300,West Harbour Clearwater Cove,Waitemata,201,Masked,178, >950 , 886 
120400,Unsworth Heights East,Waitemata,165,154,125, 933 , 758 
120500,Mairangi Bay North,Waitemata,81,Masked,71, >950 , 877 
120600,Massey Central,Waitemata,469,393,316, 838 , 674 
120700,West Harbour Luckens Point,Waitemata,101,Masked,Masked, >950 , >950 
120800,Mairangi Bay South,Waitemata,89,Masked,75, >950 , 843 
120900,Massey Royal Road West,Waitemata,367,295,236, 804 , 643 
121000,Bayview East,Waitemata,187,165,139, 882 , 743 
121100,Swanson Rural,Waitemata,190,164,144, 863 , 758 
121200,Sunnynook South,Waitemata,113,101,88, 894 , 779 
121300,Sunnynook North,Waitemata,94,87,80, 926 , 851 
121400,Bayview West,Waitemata,121,95,84, 785 , 694 
121500,Totara Vale North,Waitemata,151,127,117, 841 , 775 
121600,Royal Heights North,Waitemata,430,362,306, 842 , 712 
121700,Massey West,Waitemata,182,141,104, 775 , 571 
121800,Beach Haven West,Waitemata,251,220,203, 876 , 809 
121900,Totara Vale South,Waitemata,200,179,145, 895 , 725 
122000,Swanson,Waitemata,281,243,212, 865 , 754 
122100,Bayview South,Waitemata,133,Masked,113, >950 , 850 
122200,Campbells Bay,Waitemata,82,Masked,74, >950 , 902 
122300,Royal Heights South,Waitemata,483,384,319, 795 , 660 
122400,Beach Haven East,Waitemata,569,452,362, 794 , 636 
122500,Massey East,Waitemata,474,369,306, 778 , 646 
122600,Forrest Hill North,Waitemata,61,56,52, 918 , 852 
122700,Glenfield North,Waitemata,150,130,110, 867 , 733 
122800,Birkdale North,Waitemata,416,370,319, 889 , 767 
122900,Massey South,Waitemata,626,518,447, 827 , 714 
123000,Ranui North,Waitemata,673,546,428, 811 , 636 
123100,Glenfield West,Waitemata,145,129,122, 890 , 841 
123200,Te Atatu Peninsula North West,Waitemata,492,417,365, 848 , 742 
123300,Glenfield South West,Waitemata,182,163,145, 896 , 797 
123400,Forrest Hill West,Waitemata,113,106,91, 938 , 805 
123600,Forrest Hill East,Waitemata,95,86,76, 905 , 800 
123700,Castor Bay,Waitemata,112,Masked,104, >950 , 929 
123800,Ranui Domain,Waitemata,608,471,379, 775 , 623 
123900,Beach Haven South,Waitemata,168,159,145, 946 , 863 
124000,Glenfield Central,Waitemata,167,153,140, 916 , 838 
124100,Piha,Waitemata,91,78,76, 857 , 835 
124200,Ranui South West,Waitemata,377,301,242, 798 , 642 
124300,Henderson Larnoch,Waitemata,605,499,400, 825 , 661 
124400,Birkdale South,Waitemata,320,294,259, 919 , 809 
124500,Te Atatu Peninsula Central,Waitemata,539,473,401, 878 , 744 
124600,Glenfield East,Waitemata,98,86,73, 878 , 745 
124700,Henderson Valley,Waitemata,129,109,96, 845 , 744 
124800,Te Atatu Peninsula West,Waitemata,548,490,428, 894 , 781 
124900,Henderson Lincoln West,Waitemata,444,340,272, 766 , 613 
125000,Ranui South East,Waitemata,288,236,201, 819 , 698 
125200,Birkenhead West,Waitemata,185,Masked,171, >950 , 924 
125300,Te Atatu Peninsula East,Waitemata,286,260,234, 909 , 818 
125400,Milford West,Waitemata,77,73,70, 948 , 909 
125500,Westlake,Waitemata,73,66,61, 904 , 836 
125600,Hillcrest North (Auckland),Waitemata,146,132,114, 904 , 781 
125700,Henderson Lincoln South,Waitemata,250,215,185, 860 , 740 
125800,Hillcrest West (Auckland),Waitemata,133,114,103, 857 , 774 
126000,Summerland South,Waitemata,178,156,135, 876 , 758 
126100,Summerland North,Waitemata,147,138,116, 939 , 789 
126200,Hillcrest East (Auckland),Waitemata,183,168,146, 918 , 798 
126300,Chatswood,Waitemata,111,92,83, 829 , 748 
126400,Te Atatu South-Edmonton,Waitemata,424,363,308, 856 , 726 
126500,Birkenhead North,Waitemata,134,125,116, 933 , 866 
126600,Takapuna West,Waitemata,146,125,107, 856 , 733 
126700,Henderson North,Waitemata,447,382,322, 855 , 720 
126800,Takapuna Central,Waitemata,70,66,58, 943 , 829 
126900,Western Heights (Auckland),Waitemata,332,281,243, 846 , 732 
127000,Te Atatu South-Central,Waitemata,390,358,311, 918 , 797 
127100,Northcote Central (Auckland),Waitemata,181,160,134, 884 , 740 
127200,Akoranga,Waitemata,98,84,75, 857 , 765 
127300,Northcote South (Auckland),Waitemata,119,105,93, 882 , 782 
127400,Birkenhead South,Waitemata,81,Masked,Masked, >950 , >950 
127500,Henderson Central,Waitemata,147,116,98, 789 , 667 
127600,Waiatarua,Waitemata,181,160,150, 884 , 829 
127700,Te Atatu South-McLeod North,Waitemata,348,297,262, 853 , 753 
127800,Henderson Valley Park,Waitemata,334,283,229, 847 , 686 
127900,Henderson North East,Waitemata,227,180,146, 793 , 643 
128000,Waitakere Ranges South,Waitemata,82,Masked,75, >950 , 915 
128100,Northcote Tuff Crater,Waitemata,68,Masked,61, >950 , 897 
128200,Northcote Point (Auckland),Waitemata,132,124,115, 939 , 871 
128300,McLaren Park,Waitemata,508,443,368, 872 , 724 
128400,Henderson East,Waitemata,261,229,193, 877 , 739 
128500,Te Atatu South-McLeod South,Waitemata,379,316,270, 834 , 712 
128600,Takapuna South,Waitemata,46,Masked,43, >950 , 935 
128800,Hauraki,Waitemata,152,138,132, 908 , 868 
128900,Glendene North,Waitemata,478,417,351, 872 , 734 
129000,Sunnyvale West-Parrs Park,Waitemata,305,257,203, 843 , 666 
129100,Sunnyvale East,Waitemata,566,485,412, 857 , 728 
129200,Point Chevalier West,Auckland,216,198,185, 917 , 856 
129300,Belmont (Auckland),Waitemata,151,142,131, 940 , 868 
129400,Bayswater,Waitemata,193,175,169, 907 , 876 
129500,Glendene South,Waitemata,283,228,201, 806 , 710 
129600,Glen Eden West,Waitemata,449,369,287, 822 , 639 
129700,Herne Bay,Auckland,113,Masked,Masked, >950 , >950 
129800,Westmere North,Auckland,121,110,102, 909 , 843 
129900,Point Chevalier East,Auckland,275,253,231, 920 , 840 
130000,Oratia,Waitemata,79,74,67, 937 , 848 
130100,Glen Eden Rosier,Waitemata,361,312,270, 864 , 748 
130200,Saint Marys Bay,Auckland,79,69,66, 873 , 835 
130300,Westmere South-Western Springs,Auckland,214,198,186, 925 , 869 
130400,Ponsonby West,Auckland,134,119,106, 888 , 791 
130500,Kelston North,Waitemata,324,282,241, 870 , 744 
130600,Avondale Rosebank ,Auckland,449,382,320, 851 , 713 
130700,Narrow Neck,Waitemata,191,178,163, 932 , 853 
130800,Glen Eden North,Waitemata,257,227,189, 883 , 735 
130900,Glen Eden Woodglen,Waitemata,407,340,283, 835 , 695 
131000,Kelston South,Waitemata,281,236,190, 840 , 676 
131100,Waterview,Auckland,356,314,274, 882 , 770 
131200,Ponsonby East,Auckland,175,144,133, 823 , 760 
131300,Wynyard-Viaduct,Auckland,47,41,39, 872 , 830 
131400,Stanley Point,Waitemata,62,57,55, 919 , 887 
131500,Glen Eden Central,Waitemata,309,262,221, 848 , 715 
131600,Grey Lynn North,Auckland,204,191,177, 936 , 868 
131700,Avondale West (Auckland),Auckland,366,299,242, 817 , 661 
131800,Freemans Bay,Auckland,242,222,203, 917 , 839 
131900,Mount Albert West,Auckland,170,160,133, 941 , 782 
132000,Avondale North (Auckland),Auckland,320,279,238, 872 , 744 
132100,Grey Lynn West,Auckland,246,219,193, 890 , 785 
132200,Mount Albert North,Auckland,254,228,200, 898 , 787 
132300,New Lynn North,Waitemata,262,219,190, 836 , 725 
132400,Victoria Park ,Auckland,121,113,99, 934 , 818 
132500,Konini,Waitemata,251,224,208, 892 , 829 
132600,New Lynn North West,Waitemata,217,180,163, 829 , 751 
132700,Hobson Ridge North,Auckland,129,98,81, 760 , 628 
132800,Grey Lynn Central,Auckland,179,Masked,Masked, >950 , >950 
132900,Fruitvale,Waitemata,251,218,185, 869 , 737 
133000,Devonport,Waitemata,124,Masked,117, >950 , 944 
133100,Avondale Central (Auckland),Auckland,217,176,158, 811 , 728 
133200,Queen Street,Auckland,110,97,83, 882 , 755 
133300,Quay Street-Customs Street,Auckland,98,79,70, 806 , 714 
133400,Hobson Ridge Central,Auckland,212,158,125, 745 , 590 
133500,Grey Lynn East,Auckland,135,120,113, 889 , 837 
133600,Morningside (Auckland),Auckland,279,261,239, 935 , 857 
133700,Shortland Street,Auckland,108,94,83, 870 , 769 
133800,Hobson Ridge South,Auckland,117,88,72, 752 , 615 
133900,New Lynn Central,Waitemata,44,37,30, 841 , 682 
134000,Cheltenham,Waitemata,53,Masked,Masked, >950 , >950 
134100,Queen Street South West,Auckland,142,115,102, 810 , 718 
134200,Mount Albert Central,Auckland,210,195,177, 929 , 843 
134300,Karangahape,Auckland,143,123,112, 860 , 783 
134400,Kingsland,Auckland,267,237,214, 888 , 801 
134500,Anzac Avenue,Auckland,151,126,101, 834 , 669 
134600,Waima-Woodlands Park,Waitemata,112,101,89, 902 , 795 
134700,Kaurilands,Waitemata,231,204,180, 883 , 779 
134900,New Lynn Seabrook,Waitemata,193,171,145, 886 , 751 
135000,Avondale South (Auckland),Auckland,223,194,173, 870 , 776 
135100,Symonds Street North West,Auckland,159,131,102, 824 , 642 
135200,Mount Albert South,Auckland,116,98,88, 845 , 759 
135300,Symonds Street West,Auckland,187,151,121, 807 , 647 
135400,West Lynn,Waitemata,205,188,171, 917 , 834 
135500,Owairaka West,Auckland,186,147,127, 790 , 683 
135600,New Lynn Central South,Waitemata,214,175,139, 818 , 650 
135700,The Strand,Auckland,79,72,68, 911 , 861 
135800,St Lukes,Auckland,102,94,88, 922 , 863 
135900,Symonds Street East,Auckland,161,139,120, 863 , 745 
136000,Eden Terrace,Auckland,251,230,199, 916 , 793 
136100,Grafton,Auckland,125,103,92, 824 , 736 
136200,Eden Park,Auckland,101,90,79, 891 , 782 
136300,Sandringham North,Auckland,173,160,150, 925 , 867 
136400,Parnell West,Auckland,209,195,178, 933 , 852 
136500,New Lynn South,Waitemata,322,272,231, 845 , 717 
136600,New Windsor North,Auckland,183,151,134, 825 , 732 
136700,Titirangi South,Waitemata,161,148,135, 919 , 839 
136800,Owairaka East,Auckland,109,101,92, 927 , 844 
136900,Eden Valley,Auckland,121,104,95, 860 , 785 
137000,Sandringham Central,Auckland,103,90,78, 874 , 757 
137100,Glenavon,Auckland,238,185,143, 777 , 601 
137200,Blockhouse Bay North,Auckland,153,126,102, 824 , 667 
137300,Green Bay North,Waitemata,112,94,78, 839 , 696 
137400,Parnell East,Auckland,98,Masked,93, >950 , 949 
137500,Laingholm,Waitemata,130,111,97, 854 , 746 
137600,Sandringham West,Auckland,112,99,88, 884 , 786 
137700,Mount Eden North East,Auckland,83,71,58, 855 , 699 
137800,Mount Eden North,Auckland,116,109,103, 940 , 888 
137900,Wesley West,Auckland,203,158,117, 778 , 576 
138000,Green Bay South,Waitemata,149,134,114, 899 , 765 
138100,Balmoral,Auckland,128,116,106, 906 , 828 
138200,Sandringham East,Auckland,185,168,147, 908 , 795 
138300,New Windsor South,Auckland,201,167,136, 831 , 677 
138400,Mount Eden West,Auckland,103,95,89, 922 , 864 
138500,Newmarket,Auckland,80,Masked,75, >950 , 938 
138600,Blockhouse Bay North East,Auckland,112,94,83, 839 , 741 
138700,Epsom North,Auckland,123,99,88, 805 , 715 
138900,Blockhouse Bay South,Auckland,165,145,129, 879 , 782 
139000,Mount Eden East,Auckland,109,Masked,103, >950 , 945 
139100,Wesley East,Auckland,158,144,118, 911 , 747 
139200,Orakei West,Auckland,161,146,122, 907 , 758 
139300,Maungawhau,Auckland,80,75,66, 938 , 825 
139400,Remuera West,Auckland,64,60,57, 938 , 891 
139500,Blockhouse Bay East,Auckland,70,50,45, 714 , 643 
139600,Lynfield North,Auckland,105,96,81, 914 , 771 
139700,Mount Roskill North,Auckland,181,150,140, 829 , 773 
139800,Mount Roskill White Swan,Auckland,128,115,104, 898 , 813 
139900,Mount Eden South,Auckland,112,106,100, 946 , 893 
140000,Remuera Waitaramoa,Auckland,87,Masked,Masked, >950 , >950 
140100,Orakei East,Auckland,610,547,495, 897 , 811 
140200,Epsom Central-North,Auckland,66,58,53, 879 , 803 
140300,Mount St John,Auckland,200,166,143, 830 , 715 
140400,Mount Roskill Central North,Auckland,127,98,92, 772 , 724 
140500,Remuera North,Auckland,55,52,49, 945 , 891 
140600,Three Kings West,Auckland,173,147,124, 850 , 717 
140700,Mount Roskill Central South,Auckland,125,101,80, 808 , 640 
140800,Epsom Central-South,Auckland,80,Masked,69, >950 , 863 
140900,Lynfield South,Auckland,117,104,90, 889 , 769 
141000,Remuera South,Auckland,98,Masked,88, >950 , 898 
141100,Mission Bay,Auckland,98,85,83, 867 , 847 
141200,Three Kings East,Auckland,46,38,37, 826 , 804 
141300,Mount Roskill South,Auckland,80,72,62, 900 , 775 
141500,Epsom East,Auckland,92,80,70, 870 , 761 
141600,Remuera Waiata,Auckland,60,53,51, 883 , 850 
141700,Epsom South,Auckland,106,Masked,97, >950 , 915 
141800,Kohimarama,Auckland,84,72,70, 857 , 833 
141900,Meadowbank West,Auckland,125,113,98, 904 , 784 
142000,Hillsborough North (Auckland),Auckland,111,99,83, 892 , 748 
142100,Hillsborough West (Auckland),Auckland,119,97,77, 815 , 647 
142200,Greenlane North,Auckland,107,Masked,101, >950 , 944 
142300,Waikowhai North,Auckland,200,159,119, 795 , 595 
142400,Remuera East,Auckland,71,Masked,66, >950 , 930 
142500,Waikowhai South,Auckland,67,Masked,62, >950 , 925 
142600,Royal Oak West (Auckland),Auckland,121,100,87, 826 , 719 
142700,Saint Heliers West,Auckland,74,Masked,68, >950 , 919 
142800,One Tree Hill,Auckland,233,218,191, 936 , 820 
142900,Hillsborough East (Auckland),Auckland,74,68,52, 919 , 703 
143000,Saint Heliers North,Auckland,69,Masked,60, >950 , 870 
143100,Remuera Abbotts Park,Auckland,129,Masked,122, >950 , 946 
143200,Meadowbank East,Auckland,95,Masked,Masked, >950 , >950 
143300,Ellerslie Central,Auckland,178,154,139, 865 , 781 
143400,Royal Oak East (Auckland),Auckland,124,116,110, 935 , 887 
143500,Saint Heliers South,Auckland,105,98,93, 933 , 886 
143600,Hillsborough South (Auckland),Auckland,126,105,94, 833 , 746 
143700,Saint Johns West,Auckland,67,62,56, 925 , 836 
143800,Greenlane South,Auckland,196,166,140, 847 , 714 
143900,Remuera Waiatarua,Auckland,63,58,56, 921 , 889 
144000,Glendowie North,Auckland,100,90,81, 900 , 810 
144100,Onehunga West,Auckland,268,245,227, 914 , 847 
144300,Onehunga North,Auckland,221,201,182, 910 , 824 
144400,Ellerslie East,Auckland,109,97,90, 890 , 826 
144500,Saint Johns East,Auckland,150,140,120, 933 , 800 
144600,Oneroa West,Auckland,89,76,68, 854 , 764 
144700,Glen Innes West,Auckland,564,479,390, 849 , 691 
144800,Ellerslie South,Auckland,118,107,99, 907 , 839 
144900,Stonefields West,Auckland,50,46,45, 920 , 900 
145000,Onehunga Central,Auckland,246,219,196, 890 , 797 
145100,Glendowie South,Auckland,170,152,132, 894 , 776 
145200,Oranga,Auckland,326,264,230, 810 , 706 
145300,Mount Wellington North West,Auckland,136,117,109, 860 , 801 
145400,Panmure Glen Innes Industrial,Auckland,62,52,41, 839 , 661 
145500,Onehunga-Te Papapa Industrial,Auckland,109,89,80, 817 , 734 
145600,Te Papapa,Auckland,282,252,218, 894 , 773 
145800,Glen Innes East-Wai O Taiki Bay,Auckland,619,501,405, 809 , 654 
145900,Penrose,Auckland,57,46,43, 807 , 754 
146000,Mount Wellington North East,Auckland,106,93,83, 877 , 783 
146100,Mangere Bridge Ambury,Counties Manukau,398,363,320, 912 , 804 
146200,Mount Wellington Ferndale,Auckland,308,275,233, 893 , 756 
146300,Point England,Auckland,809,631,495, 780 , 612 
146400,Bucklands Beach North,Counties Manukau,53,39,37, 736 , 698 
146500,Mount Wellington East,Auckland,204,170,132, 833 , 647 
146600,Mount Wellington West,Auckland,284,239,207, 842 , 729 
146800,Mangere Bridge,Counties Manukau,409,367,333, 897 , 814 
146900,Oneroa East-Palm Beach,Auckland,66,54,43, 818 , 652 
147000,Tamaki,Auckland,712,571,462, 802 , 649 
147100,Panmure East,Auckland,346,288,249, 832 , 720 
147200,Mount Wellington Central,Auckland,405,345,298, 852 , 736 
147500,Mangere Mountain View,Counties Manukau,574,467,401, 814 , 699 
147600,Surfdale,Auckland,170,145,119, 853 , 700 
147800,Half Moon Bay West,Counties Manukau,84,71,66, 845 , 786 
147900,Auckland Airport,Counties Manukau,246,212,173, 862 , 703 
148000,Eastern Beach,Counties Manukau,47,43,38, 915 , 809 
148100,Sunnyhills West-Pakuranga North,Counties Manukau,127,118,103, 929 , 811 
148200,Favona North,Counties Manukau,333,249,214, 748 , 643 
