SA2_code_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_educational_address,SA22023_V1_00_NAME_educational_institution_address,SA2_educational_easting,SA2_educational_northing,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,2018_Total_stated,2023_Total_stated
160200,Weymouth North,1765890.144,5899131.807,154400,Otara Central,1767093.171,5908370.32,-999,15,-999,-999,-999,-999,-999,9,-999,-999,24,24
254700,Houghton Bay,1749555.526,5422205.525,253800,Island Bay West,1748013.385,5421882.519,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
107400,Tarewa,1718367.082,6043895.774,107300,Raumanga,1717444.516,6043036.336,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,12
120900,Massey Royal Road West,1743794.088,5922295.84,119600,Westgate South,1743394.946,5923100.627,-999,-999,45,-999,-999,12,-999,-999,-999,-999,60,60
117200,Torbay,1756417.605,5937519.201,126600,Takapuna West,1757140.757,5927075.413,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,21,21
229500,Westbrook,1818925.729,5529571.668,229600,Takaro North,1820699.571,5530165.988,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,21
131200,Ponsonby East,1755267.959,5920198.854,140300,Mount St John,1758660.28,5916697.062,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
231500,Ruamahanga,1824375.972,5530132.662,229200,Tremaine,1820729.909,5531297.923,-999,-999,42,-999,12,-999,-999,-999,-999,-999,57,57
115500,Coatesville,1746755.01,5934629.088,119700,Windsor Park,1754965.828,5932592.819,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
335200,Rolleston North East,1551245.14,5173420.003,319200,Burnside,1565718.992,5183227.955,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
177700,Miropiko,1800085.596,5817868.489,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,63,12,-999,-999,-999,-999,15,-999,-999,96,96
140200,Epsom Central-North,1757719.253,5916112.813,134100,Queen Street South West,1757023.266,5919838.873,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
149800,Pakuranga Central,1767275.099,5912942.866,154400,Otara Central,1767093.171,5908370.32,-999,12,-999,-999,-999,-999,-999,6,-999,-999,18,18
135500,Owairaka West,1752462.512,5915372.341,140400,Mount Roskill Central North,1755278.028,5913825.559,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
316600,Yaldhurst,1560753.347,5181678.193,319300,Hei Hei,1561427.708,5179779.457,-999,-999,12,-999,-999,9,-999,-999,-999,-999,21,21
308000,Riversdale-Islington,1680707.994,5404566.737,307800,Whitney West,1678605.253,5402867.026,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24,24
177700,Miropiko,1800085.596,5817868.489,177800,Porritt,1801407.215,5818485.453,-999,-999,18,-999,12,6,-999,-999,-999,-999,42,42
196700,Welcome Bay East,1882870.875,5820367.754,193500,Bethlehem Central,1874607.454,5822170.72,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,18,18
169400,Waihi North,1850859.2,5858512.675,169500,Waihi East,1852831.311,5858891.564,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24,24
153400,Cockle Bay,1773146.438,5914717.627,149300,Half Moon Bay South East,1769521.18,5915122.552,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,15,15
246400,Naenae South,1763524.114,5436155.804,245500,Waterloo West,1760999.451,5435597.641,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
129000,Sunnyvale West-Parrs Park,1745284.332,5914567.196,134200,Mount Albert Central,1753581.318,5916670.188,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
102300,Okaihau,1671911.465,6094885.356,103000,Kerikeri Central,1686540.007,6101582.465,-999,-999,24,-999,-999,-999,24,-999,-999,-999,54,54
243300,Korokoro,1756576.672,5435623.864,243200,Maungaraki,1757607.46,5436403.341,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
209500,Camberley,1928372.083,5606308.972,209400,Frimley,1928707.332,5607221.912,-999,-999,30,-999,-999,18,-999,-999,-999,-999,57,57
303600,Nelson Rural,1634585.759,5434697.865,305600,Grampians,1622899.618,5428280.539,-999,-999,12,-999,-999,-999,30,-999,-999,-999,45,45
150400,Howick West,1771063.441,5915253.954,127200,Akoranga,1756531.479,5926258.044,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
161400,Kingseat-Karaka,1761811.663,5889772.037,151400,Otahuhu South West,1763831.24,5908852.091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
252700,Owhiro Bay,1747363.628,5422235.959,252900,Newtown North,1749269.949,5425406.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
116900,Fairview Heights,1753337.827,5935915.89,117700,Northcross,1754583.269,5935717.673,-999,-999,42,-999,-999,9,-999,-999,-999,-999,54,54
231800,Hokowhitu East,1823871.703,5529238.747,231600,Esplanade,1821967.301,5528191.07,-999,-999,51,-999,15,36,-999,9,-999,-999,117,117
191800,Otawa,1888146.197,5810623.76,194800,Tauranga South,1878289.865,5821843.098,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
236800,Waikanae Beach,1770834.152,5474292.089,237000,Paraparaumu Beach North,1768410.651,5472521.4,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
142800,One Tree Hill,1758785.133,5914599.612,131200,Ponsonby East,1755267.959,5920198.854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
245000,Petone Esplanade,1758172.535,5434028.978,244700,Petone East,1758466.916,5434562.131,-999,6,60,-999,6,51,-999,-999,-999,-999,129,129
357700,Mossburn,1238941.832,4945918.632,359500,Wyndham-Catlins,1292312.877,4845606.178,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
194000,Judea,1877160.803,5823354.99,193300,Otumoetai South,1877309.661,5825377.026,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,27,27
336000,Lincoln West,1557892.182,5167594.099,336100,Lincoln East,1559161.524,5168148.704,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
315900,Sovereign Palms,1573131.406,5198362.777,315200,Tuahiwi,1570490.04,5201830.871,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
124400,Birkdale South,1752341.76,5925906.975,121800,Beach Haven West,1750442.054,5926733.67,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
158300,Hilltop (Auckland),1769781.319,5905011.033,157300,Ormiston North,1770308.741,5907396.66,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,30,30
251500,Brooklyn North,1746992.04,5425977.295,253700,Kilbirnie Central,1750045.71,5424508.237,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
241600,Poets Block,1771760.562,5445581.835,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
104800,Mangakahia-Hukerenui,1690731.954,6054073.027,107100,Whangarei Central,1719767.534,6045359.182,-999,6,18,-999,-999,-999,12,-999,-999,-999,39,39
137600,Sandringham West,1754221.834,5915655.056,134200,Mount Albert Central,1753581.318,5916670.188,-999,-999,21,-999,-999,51,-999,-999,-999,-999,72,72
106600,Kensington (Whangarei District),1718345.807,6047083.227,106100,Whau Valley,1717223.86,6047974.585,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
237500,Paraparaumu North,1769436.968,5470998.764,238500,Raumati South,1766950.61,5465869.072,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
179200,Ruakura,1804121.902,5816907.652,180800,Silverdale (Hamilton City),1805083.242,5814786.246,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
188300,Acacia Bay,1862592.472,5712047.59,189100,Hilltop (Taupo District),1869520.262,5711980.279,-999,-999,42,-999,-999,-999,24,-999,-999,-999,69,69
191400,Kaimai,1865675.277,5802540.178,194500,Tauriko,1872369.519,5816750.045,-999,-999,42,-999,-999,-999,24,-999,-999,-999,66,66
155900,Papatoetoe South West,1764352.567,5904703.403,154200,Aorere South,1763546.344,5905612.081,-999,-999,30,-999,-999,21,-999,-999,-999,-999,60,60
119600,Westgate South,1743394.946,5923100.627,117300,Albany Central,1752234.194,5933923.727,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,9
116200,Gulf Harbour South,1760591.954,5945424.659,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,12
165800,Rooseville Park,1769786.482,5881561.978,165900,Cloverlea (Auckland),1767930.22,5879495.999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
325100,Parklands,1576391.276,5185772.584,327100,Christchurch Central-South,1571108.505,5179358.678,-999,24,9,-999,-999,-999,-999,30,-999,-999,66,66
101900,Kaeo,1667702.384,6109614.395,101500,Whakapaku,1660463.444,6121224.839,-999,-999,6,-999,-999,-999,15,-999,-999,-999,24,24
231200,West End,1821039.784,5528146.019,231400,Milverton,1822462.975,5529023.984,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,9,9
330100,Woolston North,1573762.889,5179062.872,321200,Ilam University,1565918.217,5180977.776,-999,21,-999,-999,-999,-999,-999,12,-999,-999,36,36
244900,Stokes Valley North,1767205.494,5440796.882,251400,Wellington Central,1748699.409,5428091.096,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
188200,Wairakei-Broadlands,1883761.952,5713189.28,188600,Taupo Central West,1867305.085,5713721.145,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
136500,New Lynn South,1749892.898,5912557.435,132200,Mount Albert North,1753086.675,5917637.497,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
159400,Clarks Beach,1751663.8,5888413.761,162500,Hingaia,1770161.7,5895237.92,-999,-999,12,-999,-999,-999,6,-999,-999,-999,21,21
316900,Belfast West,1569501.75,5189622,317800,Bishopdale North,1566655.571,5185401.345,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
353500,Maryhill,1404158.221,4914859.317,354200,Caversham,1404667.732,4914338.742,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
246300,Manuka,1766644.664,5438799.449,244500,Stokes Valley Central,1765878.281,5440606.726,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
113900,Red Beach West,1751626.247,5946911.106,114000,Red Beach East,1752480.208,5947489.61,-999,-999,54,-999,-999,21,-999,-999,-999,-999,78,78
152200,Botany Downs West,1770523.601,5913450.631,148000,Eastern Beach,1770538.249,5917091.377,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21,21
176700,St James,1801246.767,5821050.953,179700,Hamilton East Village,1801926.499,5814976.268,-999,-999,18,-999,-999,-999,-999,12,-999,-999,27,27
107800,Oakleigh-Mangapai,1709737.706,6026916.311,106800,Mairtown,1719803.513,6048016.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
105500,Kamo West,1717209.459,6051872.672,107100,Whangarei Central,1719767.534,6045359.182,-999,12,33,-999,-999,-999,18,-999,-999,-999,66,66
213200,Taradale South,1929132.974,5615928.123,213300,Bluff Hill,1936784.483,5622541.755,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,18
136000,Eden Terrace,1756850.018,5918699.707,140300,Mount St John,1758660.28,5916697.062,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
135900,Symonds Street East,1757469.429,5919544.632,134800,Auckland-University,1757717.235,5920148.171,-999,-999,-999,-999,-999,705,-999,33,-999,-999,747,747
131900,Mount Albert West,1752184.646,5916851.125,136200,Eden Park,1755609.103,5917597.32,-999,-999,-999,27,-999,-999,-999,-999,-999,-999,30,30
221700,King Edward Park,1709653.117,5617838.737,221800,Ramanui,1709439.607,5615181.369,-999,-999,24,-999,-999,12,-999,-999,-999,-999,36,36
247200,Eastbourne,1758593.857,5426173.49,246700,Eastern Bays ,1759892.674,5428314.947,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,21
149100,Mount Wellington South West,1764402.628,5911175.85,150100,Otahuhu Central,1763496.513,5910014.13,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
172100,Ngaruawahia Central,1789192.256,5829034.75,172200,Ngaruawahia South,1789008.89,5827447.045,-999,-999,30,-999,-999,39,-999,-999,-999,-999,72,72
225800,Gonville South,1773760.122,5576043.71,225600,Kaitoke-Fordell,1784218.17,5576470.3,-999,-999,9,-999,-999,-999,6,-999,-999,-999,21,21
184400,Sherwin Park,1805059.956,5789652.396,183300,Te Awamutu North,1803853.639,5791782.258,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
323300,Riccarton West,1566984.641,5179785.561,324900,Hagley Park,1569279.482,5180196.929,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12,12
209100,Flaxmere Park,1925081.893,5607151.693,209900,Raureka,1928242.7,5605126.386,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
143600,Hillsborough South (Auckland),1756363.061,5911883.929,117400,Albany West,1750694.096,5932478.837,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,6
131200,Ponsonby East,1755267.959,5920198.854,133500,Grey Lynn East,1756182.21,5919023.466,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15,15
355300,Musselburgh,1407471.113,4914363.596,351500,Maori Hill,1405975.795,4918716.363,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
155400,Botany South,1770458.981,5910229.47,154400,Otara Central,1767093.171,5908370.32,-999,6,-999,-999,-999,-999,-999,6,-999,-999,12,12
255200,Seatoun,1753430.211,5423465.608,250600,Karori East,1746324.465,5427907.007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
156600,Dannemora South,1770033.351,5908736.629,155500,Manukau Central,1766365.534,5904449.364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
323400,Shirley West,1572266.754,5183660.549,326600,Christchurch Central,1570589.732,5179992.244,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,6,6
107400,Tarewa,1718367.082,6043895.774,107700,Otaika-Portland,1716204.703,6039573.701,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
200800,Glenholme South,1884568.269,5772156.081,199800,Kuirau,1884191.224,5774266.41,-999,-999,12,-999,-999,9,-999,-999,-999,-999,30,30
121800,Beach Haven West,1750442.054,5926733.67,124600,Glenfield East,1754786.46,5928100.307,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
217200,Whalers Gate,1689694.476,5673190.155,217400,Westown ,1691701.268,5674390.813,-999,-999,18,-999,6,-999,-999,-999,-999,-999,36,36
339200,Pleasant Point,1451201.148,5097934.666,341300,Parkside,1460359.706,5081681.946,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,30,30
228500,Kimbolton South,1819342.878,5543936.459,232700,Poutoa,1824536.983,5525590.672,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
132300,New Lynn North,1748955.384,5914722.884,135600,New Lynn Central South,1749857.362,5913368.435,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
239000,Plimmerton,1756305.775,5452061.815,247900,Tawa Central,1753266.642,5440315.206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15
231300,Awapuni South ,1820162.045,5527075.195,230200,Roslyn (Palmerston North City),1823318,5531689.946,-999,-999,12,-999,-999,-999,-999,9,-999,-999,21,21
174500,Richmond Downs-Wardville,1842008.564,5822141.749,174400,Waitoa-Ngarua,1838656.536,5830291.221,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
160100,Manurewa Central,1768257.696,5901112.669,159200,Homai West,1767063.657,5901383.512,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
164400,Tamakae,1752848.542,5876590.969,164800,Waiuku East,1753853.911,5875099.069,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,18
129700,Herne Bay,1754393.981,5920933.322,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,18,18
107100,Whangarei Central,1719767.534,6045359.182,107400,Tarewa,1718367.082,6043895.774,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
165300,Pukekohe North West,1768286.032,5883226.261,165100,Ramarama,1771735.869,5885687.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
232500,Pihauatua,1820870.176,5518720.388,230200,Roslyn (Palmerston North City),1823318,5531689.946,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
106000,Kamo Central,1718078.353,6050219.545,105900,Granfield Reserve,1717178.609,6049644.807,-999,-999,57,-999,-999,9,-999,-999,-999,-999,63,63
317400,Northwood,1568785.209,5188177.088,317800,Bishopdale North,1566655.571,5185401.345,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27,27
360900,Otatara,1238024.096,4846799.502,361300,Avenal,1242776.741,4850922.934,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
136600,New Windsor North,1752575.942,5914586.812,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
144400,Ellerslie East,1762266.022,5915525.706,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,6
134200,Mount Albert Central,1753581.318,5916670.188,132200,Mount Albert North,1753086.675,5917637.497,-999,-999,78,-999,12,78,-999,-999,-999,-999,171,171
119000,Rothesay Bay,1756035.31,5934371.032,119700,Windsor Park,1754965.828,5932592.819,-999,12,54,-999,-999,30,30,9,-999,-999,135,135
217600,Bell Block East,1701292.787,5680774.083,219600,Inglewood,1703813.693,5665164.658,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,15,15
343100,Aviemore,1357469.645,5070875.778,343300,Danseys Pass,1402766.199,5025750.418,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,9
191400,Kaimai,1865675.277,5802540.178,193500,Bethlehem Central,1874607.454,5822170.72,-999,-999,15,-999,-999,-999,9,-999,-999,-999,27,27
119100,Greenhithe East,1750778.843,5929965.289,134800,Auckland-University,1757717.235,5920148.171,-999,24,-999,-999,-999,-999,-999,42,-999,-999,72,72
196000,Hairini,1878720.409,5819196.493,196600,Welcome Bay West,1880691.068,5819245.058,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,21
115700,Gulf Harbour North,1760455.509,5946947.553,113300,Millwater South,1749347.936,5946835.632,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
176000,Pukete East,1797756.138,5820481.746,179800,Hamilton West,1801120.545,5813834.546,-999,9,-999,-999,-999,-999,-999,9,-999,-999,18,18
145100,Glendowie South,1766441.812,5918513.69,141800,Kohimarama,1764110.598,5919328.176,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,30,30
248500,Grenada Village,1753046.452,5436915.847,248300,Churton Park South,1751485.529,5436260.301,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
177400,Forest Lake (Hamilton City),1798424.859,5817164.374,176300,Te Rapa South,1797415.125,5818291.088,-999,9,6,-999,-999,-999,-999,-999,-999,-999,21,21
129100,Sunnyvale East,1746343.855,5915010.406,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
131000,Kelston South,1748129.656,5914507.809,136500,New Lynn South,1749892.898,5912557.435,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
225600,Kaitoke-Fordell,1784218.17,5576470.3,225900,Bastia-Durie Hill,1776526.031,5577481.691,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
151300,Highland Park (Auckland),1770108.894,5913993.646,157300,Ormiston North,1770308.741,5907396.66,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
257100,Carterton South,1811352.375,5454392.888,255900,Masterton Central,1824029.553,5463329.275,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,15
146100,Mangere Bridge Ambury,1757491.486,5909456.292,142100,Hillsborough West (Auckland),1755639.701,5912589.032,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,30,30
134000,Cheltenham,1761118.416,5922973.766,126600,Takapuna West,1757140.757,5927075.413,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,15
302900,Ben Cooper Park,1614715.394,5422919.382,305900,Omaio,1620452.121,5425179.757,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,12
304300,Atawhai,1626791.888,5433677.295,305500,Maitai,1624978.468,5430486.576,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
204600,Oponae,1983762.605,5762488.093,204400,Opotiki,1976390.189,5784049.164,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,15
125000,Ranui South East,1743022.658,5918137.16,128400,Henderson East,1746010.05,5916437.213,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
160900,Manurewa South,1769029.958,5899957.005,160500,Weymouth East,1766988.602,5899335.858,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
221400,Normanby-Tawhiti,1712620.471,5617827.622,217400,Westown ,1691701.268,5674390.813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
